,byVariable,estimate,outlet,ppgid,randomEffVariable,region
0,store32357.0,-0.7546401883700228,GR,115,(0 + logregprice) | store,US
405,store100938.0,0.0,GR,115,(0 + featuredisplay) | store,US
406,store100938.0,0.0,GR,115,(0 + featureonly) | store,US
407,store100938.0,0.003013452157632119,GR,115,(0 + logseason) | store,US
408,store46296.0,-0.18020941884321406,GR,115,(0 + logregprice) | store,US
409,store46296.0,0.09249505755878776,GR,115,(0 + logpriceindex) | store,US
410,store46296.0,0.03766395787359174,GR,115,(0 + displayonly) | store,US
411,store46296.0,0.0,GR,115,(0 + featuredisplay) | store,US
412,store46296.0,0.03764305320126953,GR,115,(0 + featureonly) | store,US
413,store46296.0,-0.011052278578807712,GR,115,(0 + logseason) | store,US
414,store32330.0,-0.44753608693237473,GR,115,(0 + logregprice) | store,US
415,store32330.0,0.27064435289850247,GR,115,(0 + logpriceindex) | store,US
416,store32330.0,0.0,GR,115,(0 + displayonly) | store,US
417,store32330.0,0.0,GR,115,(0 + featuredisplay) | store,US
418,store32330.0,0.0,GR,115,(0 + featureonly) | store,US
419,store32330.0,0.07073346009831201,GR,115,(0 + logseason) | store,US
420,store32363.0,0.683031378882486,GR,115,(0 + logregprice) | store,US
421,store32363.0,0.7349132748580182,GR,115,(0 + logpriceindex) | store,US
422,store32363.0,0.0,GR,115,(0 + displayonly) | store,US
423,store32363.0,0.0,GR,115,(0 + featuredisplay) | store,US
424,store32363.0,0.0,GR,115,(0 + featureonly) | store,US
425,store32363.0,-0.008580320134647943,GR,115,(0 + logseason) | store,US
426,store47128.0,-0.48744564907787213,GR,115,(0 + logregprice) | store,US
427,store47128.0,0.6568473219978526,GR,115,(0 + logpriceindex) | store,US
428,store47128.0,0.0077421965788199215,GR,115,(0 + displayonly) | store,US
429,store47128.0,0.0,GR,115,(0 + featuredisplay) | store,US
430,store47128.0,-0.5961657136522739,GR,115,(0 + featureonly) | store,US
431,store47128.0,-0.04620300303742586,GR,115,(0 + logseason) | store,US
432,store86253.0,0.01102604168001443,GR,115,(0 + logregprice) | store,US
433,store86253.0,-0.2813697556320387,GR,115,(0 + logpriceindex) | store,US
434,store86253.0,0.0,GR,115,(0 + displayonly) | store,US
435,store86253.0,0.0,GR,115,(0 + featuredisplay) | store,US
436,store86253.0,-0.012397775436413653,GR,115,(0 + featureonly) | store,US
437,store86253.0,-0.11455363347233417,GR,115,(0 + logseason) | store,US
438,store88455.0,0.0,GR,115,(0 + logregprice) | store,US
439,store88455.0,-0.7724900658973997,GR,115,(0 + logpriceindex) | store,US
440,store88455.0,0.0,GR,115,(0 + displayonly) | store,US
441,store88455.0,0.0,GR,115,(0 + featuredisplay) | store,US
442,store88455.0,0.0,GR,115,(0 + featureonly) | store,US
443,store88455.0,-0.020359774061356802,GR,115,(0 + logseason) | store,US
444,store88431.0,0.0,GR,115,(0 + logregprice) | store,US
445,store88431.0,0.07436696681870941,GR,115,(0 + logpriceindex) | store,US
446,store88431.0,0.0,GR,115,(0 + displayonly) | store,US
447,store88431.0,0.0,GR,115,(0 + featuredisplay) | store,US
448,store88431.0,0.0,GR,115,(0 + featureonly) | store,US
449,store88431.0,-0.03632521463661622,GR,115,(0 + logseason) | store,US
450,store40418.0,0.0,GR,115,(0 + logregprice) | store,US
451,store40418.0,0.5066752078041252,GR,115,(0 + logpriceindex) | store,US
452,store40418.0,0.0,GR,115,(0 + displayonly) | store,US
453,store40418.0,0.0,GR,115,(0 + featuredisplay) | store,US
454,store40418.0,0.0,GR,115,(0 + featureonly) | store,US
455,store40418.0,-0.016560700261222278,GR,115,(0 + logseason) | store,US
456,store49474.0,1.923048363612599,GR,115,(0 + logregprice) | store,US
457,store49474.0,0.0,GR,115,(0 + logpriceindex) | store,US
458,store49474.0,0.0,GR,115,(0 + displayonly) | store,US
459,store49474.0,0.0,GR,115,(0 + featuredisplay) | store,US
460,store49474.0,0.0,GR,115,(0 + featureonly) | store,US
461,store49474.0,0.1931221330675367,GR,115,(0 + logseason) | store,US
462,store77133.0,-0.4798252431951387,GR,115,(0 + logregprice) | store,US
463,store77133.0,0.0,GR,115,(0 + logpriceindex) | store,US
464,store77133.0,0.0,GR,115,(0 + displayonly) | store,US
465,store77133.0,0.0,GR,115,(0 + featuredisplay) | store,US
466,store77133.0,0.0,GR,115,(0 + featureonly) | store,US
467,store77133.0,-0.039040235233491045,GR,115,(0 + logseason) | store,US
468,store98419.0,0.0,GR,115,(0 + logregprice) | store,US
469,store98419.0,1.8291740221691795,GR,115,(0 + logpriceindex) | store,US
470,store98419.0,0.0,GR,115,(0 + displayonly) | store,US
471,store98419.0,0.0,GR,115,(0 + featuredisplay) | store,US
472,store98419.0,0.0,GR,115,(0 + featureonly) | store,US
473,store98419.0,-0.04017128005048562,GR,115,(0 + logseason) | store,US
474,store47041.0,-0.06762245454777732,GR,115,(0 + logregprice) | store,US
475,store47041.0,-0.7823520359785496,GR,115,(0 + logpriceindex) | store,US
476,store47041.0,-0.00014507931537487985,GR,115,(0 + displayonly) | store,US
477,store47041.0,0.0,GR,115,(0 + featuredisplay) | store,US
478,store47041.0,-0.05389450350831119,GR,115,(0 + featureonly) | store,US
479,store47041.0,-0.01227381635090069,GR,115,(0 + logseason) | store,US
480,store47285.0,0.7901662286962017,GR,115,(0 + logregprice) | store,US
481,store47285.0,0.03062720546103046,GR,115,(0 + logpriceindex) | store,US
482,store47285.0,0.019991539059416828,GR,115,(0 + displayonly) | store,US
483,store47285.0,0.0,GR,115,(0 + featuredisplay) | store,US
484,store47285.0,-0.172971932238564,GR,115,(0 + featureonly) | store,US
485,store47285.0,-0.1815341773455169,GR,115,(0 + logseason) | store,US
486,store49394.0,-1.4845536992407298,GR,115,(0 + logregprice) | store,US
487,store49394.0,1.320909097834763,GR,115,(0 + logpriceindex) | store,US
488,store49394.0,0.0,GR,115,(0 + displayonly) | store,US
489,store49394.0,0.0,GR,115,(0 + featuredisplay) | store,US
490,store49394.0,0.0,GR,115,(0 + featureonly) | store,US
491,store49394.0,0.11748203456620071,GR,115,(0 + logseason) | store,US
492,store46194.0,0.3537533829624927,GR,115,(0 + logregprice) | store,US
493,store46194.0,0.20386873529926328,GR,115,(0 + logpriceindex) | store,US
494,store46194.0,-0.014111226123627309,GR,115,(0 + displayonly) | store,US
495,store46194.0,0.0,GR,115,(0 + featuredisplay) | store,US
496,store46194.0,0.172978140418271,GR,115,(0 + featureonly) | store,US
497,store46194.0,0.05777128227857238,GR,115,(0 + logseason) | store,US
498,store46344.0,0.7627599078262137,GR,115,(0 + logregprice) | store,US
499,store46344.0,0.5427476962042346,GR,115,(0 + logpriceindex) | store,US
500,store46344.0,0.0020965212746544945,GR,115,(0 + displayonly) | store,US
501,store46344.0,0.0,GR,115,(0 + featuredisplay) | store,US
502,store46344.0,0.00953823014278616,GR,115,(0 + featureonly) | store,US
503,store46344.0,-0.04338879952716133,GR,115,(0 + logseason) | store,US
504,store46355.0,0.9386040429302357,GR,115,(0 + logregprice) | store,US
505,store46355.0,-0.49973438405145876,GR,115,(0 + logpriceindex) | store,US
506,store46355.0,0.022746549521434394,GR,115,(0 + displayonly) | store,US
507,store46355.0,0.0,GR,115,(0 + featuredisplay) | store,US
508,store46355.0,-0.290754717053242,GR,115,(0 + featureonly) | store,US
509,store46355.0,0.06099811068598517,GR,115,(0 + logseason) | store,US
510,store61177.0,-0.481783938254421,GR,115,(0 + logregprice) | store,US
511,store61177.0,-0.2551303620372578,GR,115,(0 + logpriceindex) | store,US
512,store61177.0,0.0,GR,115,(0 + displayonly) | store,US
513,store61177.0,0.0,GR,115,(0 + featuredisplay) | store,US
514,store61177.0,0.0,GR,115,(0 + featureonly) | store,US
515,store61177.0,0.07564913137772,GR,115,(0 + logseason) | store,US
516,store40251.0,-0.33890326800536835,GR,115,(0 + logregprice) | store,US
517,store40251.0,0.45617817636851954,GR,115,(0 + logpriceindex) | store,US
518,store40251.0,0.0,GR,115,(0 + displayonly) | store,US
519,store40251.0,0.0,GR,115,(0 + featuredisplay) | store,US
520,store40251.0,0.0,GR,115,(0 + featureonly) | store,US
521,store40251.0,0.02686284222641251,GR,115,(0 + logseason) | store,US
522,store46588.0,0.09100436778779927,GR,115,(0 + logregprice) | store,US
523,store46588.0,0.02303779631641205,GR,115,(0 + logpriceindex) | store,US
524,store46588.0,0.0,GR,115,(0 + displayonly) | store,US
525,store46588.0,0.0,GR,115,(0 + featuredisplay) | store,US
526,store46588.0,0.0,GR,115,(0 + featureonly) | store,US
527,store46588.0,0.05241050390367374,GR,115,(0 + logseason) | store,US
528,store72518.0,0.6409814248774899,GR,115,(0 + logregprice) | store,US
529,store72518.0,0.65099874741036,GR,115,(0 + logpriceindex) | store,US
530,store72518.0,0.0,GR,115,(0 + displayonly) | store,US
531,store72518.0,0.0,GR,115,(0 + featuredisplay) | store,US
532,store72518.0,0.0,GR,115,(0 + featureonly) | store,US
533,store72518.0,-0.0022279544128680773,GR,115,(0 + logseason) | store,US
534,store84645.0,0.0,GR,115,(0 + logregprice) | store,US
535,store84645.0,0.4775034765749743,GR,115,(0 + logpriceindex) | store,US
536,store84645.0,0.0,GR,115,(0 + displayonly) | store,US
537,store84645.0,0.0,GR,115,(0 + featuredisplay) | store,US
538,store84645.0,0.34751157252399884,GR,115,(0 + featureonly) | store,US
539,store84645.0,0.08964945965326508,GR,115,(0 + logseason) | store,US
540,store40159.0,0.5942494213949987,GR,115,(0 + logregprice) | store,US
541,store40159.0,0.07356005317807925,GR,115,(0 + logpriceindex) | store,US
542,store40159.0,0.0,GR,115,(0 + displayonly) | store,US
543,store40159.0,0.0,GR,115,(0 + featuredisplay) | store,US
544,store40159.0,0.0,GR,115,(0 + featureonly) | store,US
545,store40159.0,0.03403339411630744,GR,115,(0 + logseason) | store,US
546,store79979.0,0.0,GR,115,(0 + logregprice) | store,US
547,store79979.0,0.0,GR,115,(0 + logpriceindex) | store,US
548,store79979.0,0.0,GR,115,(0 + displayonly) | store,US
549,store79979.0,0.0,GR,115,(0 + featuredisplay) | store,US
550,store79979.0,0.0,GR,115,(0 + featureonly) | store,US
551,store79979.0,-0.00773076593838057,GR,115,(0 + logseason) | store,US
552,store46987.0,-1.10057979241886,GR,115,(0 + logregprice) | store,US
553,store46987.0,-0.7887759818703871,GR,115,(0 + logpriceindex) | store,US
554,store46987.0,-0.029621075952889767,GR,115,(0 + displayonly) | store,US
555,store46987.0,0.0,GR,115,(0 + featuredisplay) | store,US
556,store46987.0,-0.14273609498361256,GR,115,(0 + featureonly) | store,US
557,store46987.0,0.1028873606493806,GR,115,(0 + logseason) | store,US
558,store82292.0,0.0,GR,115,(0 + logregprice) | store,US
559,store82292.0,0.01798176908700639,GR,115,(0 + logpriceindex) | store,US
560,store82292.0,0.0,GR,115,(0 + displayonly) | store,US
561,store82292.0,0.0,GR,115,(0 + featuredisplay) | store,US
562,store82292.0,-0.23108507705064582,GR,115,(0 + featureonly) | store,US
563,store82292.0,-0.006236904383877543,GR,115,(0 + logseason) | store,US
564,store46943.0,-0.5632218319743918,GR,115,(0 + logregprice) | store,US
565,store46943.0,0.7726231851163609,GR,115,(0 + logpriceindex) | store,US
566,store46943.0,0.0,GR,115,(0 + displayonly) | store,US
567,store46943.0,0.0,GR,115,(0 + featuredisplay) | store,US
568,store46943.0,-0.5613663173021262,GR,115,(0 + featureonly) | store,US
569,store46943.0,-0.022462736582733386,GR,115,(0 + logseason) | store,US
570,store32309.0,-0.13578911127607396,GR,115,(0 + logregprice) | store,US
571,store32309.0,-0.05014032609754357,GR,115,(0 + logpriceindex) | store,US
572,store32309.0,0.0,GR,115,(0 + displayonly) | store,US
573,store32309.0,0.0,GR,115,(0 + featuredisplay) | store,US
574,store32309.0,0.0,GR,115,(0 + featureonly) | store,US
575,store32309.0,0.08849660501632944,GR,115,(0 + logseason) | store,US
576,store32354.0,-0.3156467195489321,GR,115,(0 + logregprice) | store,US
577,store32354.0,1.0397653236566937,GR,115,(0 + logpriceindex) | store,US
578,store32354.0,0.0,GR,115,(0 + displayonly) | store,US
579,store32354.0,0.0,GR,115,(0 + featuredisplay) | store,US
580,store32354.0,0.0,GR,115,(0 + featureonly) | store,US
581,store32354.0,-0.04918412697354428,GR,115,(0 + logseason) | store,US
582,store72534.0,0.8802333523986836,GR,115,(0 + logregprice) | store,US
583,store72534.0,0.32228691098977286,GR,115,(0 + logpriceindex) | store,US
584,store72534.0,0.0,GR,115,(0 + displayonly) | store,US
585,store72534.0,0.0,GR,115,(0 + featuredisplay) | store,US
586,store72534.0,0.0,GR,115,(0 + featureonly) | store,US
587,store72534.0,-0.12170983055646473,GR,115,(0 + logseason) | store,US
588,store40414.0,0.0,GR,115,(0 + logregprice) | store,US
589,store40414.0,0.4227114724857324,GR,115,(0 + logpriceindex) | store,US
590,store40414.0,0.0,GR,115,(0 + displayonly) | store,US
591,store40414.0,0.0,GR,115,(0 + featuredisplay) | store,US
592,store40414.0,0.0,GR,115,(0 + featureonly) | store,US
593,store40414.0,-0.004030751112545438,GR,115,(0 + logseason) | store,US
594,store47190.0,-0.279018138695518,GR,115,(0 + logregprice) | store,US
595,store47190.0,0.21244314872181458,GR,115,(0 + logpriceindex) | store,US
596,store47190.0,0.023175895948807607,GR,115,(0 + displayonly) | store,US
597,store47190.0,0.0,GR,115,(0 + featuredisplay) | store,US
598,store47190.0,0.28069916534641765,GR,115,(0 + featureonly) | store,US
599,store47190.0,0.06431112982042994,GR,115,(0 + logseason) | store,US
600,store88484.0,0.0,GR,115,(0 + logregprice) | store,US
601,store88484.0,0.3313596816025862,GR,115,(0 + logpriceindex) | store,US
602,store88484.0,0.0,GR,115,(0 + displayonly) | store,US
603,store88484.0,0.0,GR,115,(0 + featuredisplay) | store,US
604,store88484.0,0.0,GR,115,(0 + featureonly) | store,US
605,store88484.0,-0.06346589437906164,GR,115,(0 + logseason) | store,US
606,store128042.0,-0.2775511633056275,GR,115,(0 + logregprice) | store,US
607,store128042.0,-0.47728065018442545,GR,115,(0 + logpriceindex) | store,US
608,store128042.0,0.0,GR,115,(0 + displayonly) | store,US
609,store128042.0,0.0,GR,115,(0 + featuredisplay) | store,US
610,store128042.0,-0.22396609950936788,GR,115,(0 + featureonly) | store,US
611,store128042.0,0.019468784315224825,GR,115,(0 + logseason) | store,US
612,store46598.0,0.26276126125001487,GR,115,(0 + logregprice) | store,US
613,store46598.0,-0.004766427643402605,GR,115,(0 + logpriceindex) | store,US
614,store46598.0,0.0,GR,115,(0 + displayonly) | store,US
615,store46598.0,0.0,GR,115,(0 + featuredisplay) | store,US
616,store46598.0,-0.19544580004090853,GR,115,(0 + featureonly) | store,US
617,store46598.0,-0.01231026824300464,GR,115,(0 + logseason) | store,US
618,store57608.0,-0.6697642836748928,GR,115,(0 + logregprice) | store,US
619,store57608.0,0.0,GR,115,(0 + logpriceindex) | store,US
620,store57608.0,0.01968267027568723,GR,115,(0 + displayonly) | store,US
621,store57608.0,0.0,GR,115,(0 + featuredisplay) | store,US
622,store57608.0,0.0,GR,115,(0 + featureonly) | store,US
623,store57608.0,0.14963332071567106,GR,115,(0 + logseason) | store,US
624,store32332.0,0.6582534695862445,GR,115,(0 + logregprice) | store,US
625,store32332.0,-0.14345519046493774,GR,115,(0 + logpriceindex) | store,US
626,store32332.0,0.0,GR,115,(0 + displayonly) | store,US
627,store32332.0,0.0,GR,115,(0 + featuredisplay) | store,US
628,store32332.0,0.0,GR,115,(0 + featureonly) | store,US
629,store32332.0,-0.05105861867961348,GR,115,(0 + logseason) | store,US
630,store40453.0,-0.1723135247308103,GR,115,(0 + logregprice) | store,US
631,store40453.0,-0.763657260061838,GR,115,(0 + logpriceindex) | store,US
632,store40453.0,0.017966006557590307,GR,115,(0 + displayonly) | store,US
633,store40453.0,0.0,GR,115,(0 + featuredisplay) | store,US
634,store40453.0,0.0,GR,115,(0 + featureonly) | store,US
635,store40453.0,0.046716721777157307,GR,115,(0 + logseason) | store,US
636,store46625.0,0.13514962549181228,GR,115,(0 + logregprice) | store,US
637,store46625.0,-0.04351974294877303,GR,115,(0 + logpriceindex) | store,US
638,store46625.0,0.0,GR,115,(0 + displayonly) | store,US
639,store46625.0,0.0,GR,115,(0 + featuredisplay) | store,US
640,store46625.0,-0.0845696041278202,GR,115,(0 + featureonly) | store,US
641,store46625.0,0.07053180895223214,GR,115,(0 + logseason) | store,US
642,store32395.0,0.3273976412306253,GR,115,(0 + logregprice) | store,US
643,store32395.0,0.9836272372875926,GR,115,(0 + logpriceindex) | store,US
644,store32395.0,0.0,GR,115,(0 + displayonly) | store,US
645,store32395.0,0.0,GR,115,(0 + featuredisplay) | store,US
646,store32395.0,0.0,GR,115,(0 + featureonly) | store,US
647,store32395.0,-0.15405454692495443,GR,115,(0 + logseason) | store,US
648,store82249.0,0.0,GR,115,(0 + logregprice) | store,US
649,store82249.0,-0.4775765441994934,GR,115,(0 + logpriceindex) | store,US
650,store82249.0,0.0,GR,115,(0 + displayonly) | store,US
651,store82249.0,0.0,GR,115,(0 + featuredisplay) | store,US
652,store82249.0,0.0,GR,115,(0 + featureonly) | store,US
653,store82249.0,-0.007269227950181007,GR,115,(0 + logseason) | store,US
654,store84682.0,0.0,GR,115,(0 + logregprice) | store,US
655,store84682.0,-1.3938545356407053,GR,115,(0 + logpriceindex) | store,US
656,store84682.0,0.0,GR,115,(0 + displayonly) | store,US
657,store84682.0,0.0,GR,115,(0 + featuredisplay) | store,US
658,store84682.0,0.08944967103208269,GR,115,(0 + featureonly) | store,US
659,store84682.0,0.0333722109650494,GR,115,(0 + logseason) | store,US
660,store40199.0,-0.5811755594869137,GR,115,(0 + logregprice) | store,US
661,store40199.0,0.6849720454665559,GR,115,(0 + logpriceindex) | store,US
662,store40199.0,0.019343754987964593,GR,115,(0 + displayonly) | store,US
663,store40199.0,0.0,GR,115,(0 + featuredisplay) | store,US
664,store40199.0,-0.11420655963725014,GR,115,(0 + featureonly) | store,US
665,store40199.0,0.010901764077817578,GR,115,(0 + logseason) | store,US
666,store84644.0,0.0,GR,115,(0 + logregprice) | store,US
667,store84644.0,-0.7401253179013607,GR,115,(0 + logpriceindex) | store,US
668,store84644.0,0.009121233162044806,GR,115,(0 + displayonly) | store,US
669,store84644.0,0.0,GR,115,(0 + featuredisplay) | store,US
670,store84644.0,0.13553987509357782,GR,115,(0 + featureonly) | store,US
671,store84644.0,-0.10959689468901732,GR,115,(0 + logseason) | store,US
672,store49495.0,-2.543565753170931,GR,115,(0 + logregprice) | store,US
673,store49495.0,0.054945905059273464,GR,115,(0 + logpriceindex) | store,US
674,store49495.0,0.0,GR,115,(0 + displayonly) | store,US
675,store49495.0,0.0,GR,115,(0 + featuredisplay) | store,US
676,store49495.0,0.0,GR,115,(0 + featureonly) | store,US
677,store49495.0,0.13487558368926203,GR,115,(0 + logseason) | store,US
678,store77127.0,-0.22444909326885196,GR,115,(0 + logregprice) | store,US
679,store77127.0,0.0,GR,115,(0 + logpriceindex) | store,US
680,store77127.0,0.0,GR,115,(0 + displayonly) | store,US
681,store77127.0,0.0,GR,115,(0 + featuredisplay) | store,US
682,store77127.0,0.0,GR,115,(0 + featureonly) | store,US
